link,Last LPSN update,Domain,Phylum,Class,Order,Family,Genus,Species,Ref 1,Ref 2,Ref 3,Ref 4,Ref 5,Ref 6,Ref 7,Ref 8,Ref 9,Ref 10
https://bacdive.dsmz.de/strain/5886,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Haloterrigena hispanica,"('Ref.: #7507', 'growth', '35')",,,,,,,,,
https://bacdive.dsmz.de/strain/134201,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Haloterrigena limicola,"('Ref.: #31816', 'growth', '30-61')","('Ref.: #31816', 'optimum', '45-50')",,,,,,,,
https://bacdive.dsmz.de/strain/134202,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Haloterrigena longa,"('Ref.: #31816', 'growth', '30-56')","('Ref.: #31816', 'optimum', '41-45')",,,,,,,,
https://bacdive.dsmz.de/strain/140566,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Haloterrigena mahii,"('Ref.: #43187', 'growth', '45-55')",,,,,,,,,
https://bacdive.dsmz.de/strain/5887,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Haloterrigena salina,"('Ref.: #7420', 'growth', '37')","('Ref.: #31207', 'growth', '25-50')","('Ref.: #31207', 'optimum', '37')",,,,,,,
https://bacdive.dsmz.de/strain/24066,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Haloterrigena sp.,"('Ref.: #20603', 'growth', '35')",,,,,,,,,
https://bacdive.dsmz.de/strain/24067,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Haloterrigena sp.,"('Ref.: #20604', 'growth', '35')",,,,,,,,,
https://bacdive.dsmz.de/strain/24068,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronococcus,Natronococcus roseus,"('Ref.: #20605', 'growth', '37')","('Ref.: #30458', 'growth', '30-50')","('Ref.: #30458', 'optimum', '41')",,,,,,,
https://bacdive.dsmz.de/strain/6093,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus kellyi,"('Ref.: #4931', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/6088,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus neapolitanus,"('Ref.: #298', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/6090,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus neapolitanus,"('Ref.: #6624', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/6094,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus sp.,"('Ref.: #5697', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/6095,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus sp.,"('Ref.: #5698', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/6007,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halovibrio,Halovibrio denitrificans,"('Ref.: #5964', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/134166,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halovivax,Halovivax asiaticus,"('Ref.: #31642', 'growth', '25-45')","('Ref.: #31642', 'optimum', '37')",,,,,,,,
https://bacdive.dsmz.de/strain/5888,23-11-2020 (DD-MM-YYYY),Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halovivax,Halovivax ruber,"('Ref.: #7417', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/132477,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Hamadaea,Hamadaea flava,"('Ref.: #24266', 'growth', '28')","('Ref.: #43674', 'growth', '15-37')","('Ref.: #43674', 'optimum', '28-30')",,,,,,,
https://bacdive.dsmz.de/strain/8044,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Hamadaea,Hamadaea tsunoensis,"('Ref.: #11397', 'growth', '28')","('Ref.: #19997', 'optimum', '28')","('Ref.: #39636', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/24180,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Hansschlegelia,Hansschlegelia beijingensis,"('Ref.: #21207', 'growth', '28')","('Ref.: #31108', 'growth', '25-40')","('Ref.: #31108', 'optimum', '30')",,,,,,,
https://bacdive.dsmz.de/strain/24519,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Hasllibacter,Hasllibacter halocynthiae,"('Ref.: #21230', 'growth', '30')","('Ref.: #30042', 'growth', '13-35')","('Ref.: #30042', 'optimum', '25')",,,,,,,
https://bacdive.dsmz.de/strain/2600,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hathewaya,Hathewaya histolytica,"('Ref.: #570', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/2601,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hathewaya,Hathewaya histolytica,"('Ref.: #984', 'growth', '37')","('Ref.: #38136', 'growth', '37')","('Ref.: #43779', 'optimum', '37')","('Ref.: #44794', 'growth', '37')",,,,,,
https://bacdive.dsmz.de/strain/2613,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hathewaya,Hathewaya limosa,"('Ref.: #765', 'growth', '37')","('Ref.: #43779', 'optimum', '37')",,,,,,,,
https://bacdive.dsmz.de/strain/6118,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliobacillus,Heliobacillus mobilis,"('Ref.: #2506', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/6121,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliobacterium,Heliobacterium chlorum,"('Ref.: #1455', 'growth', '35')",,,,,,,,,
https://bacdive.dsmz.de/strain/6123,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliobacterium,Heliobacterium gestii,"('Ref.: #4224', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/6122,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliobacterium,Heliobacterium modesticaldum,"('Ref.: #3617', 'growth', '50')",,,,,,,,,
https://bacdive.dsmz.de/strain/6124,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliobacterium,Heliobacterium undosum,"('Ref.: #5017', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/6119,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliophilum,Heliophilum fasciatum,"('Ref.: #4225', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/140389,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliorestis,Heliorestis acidaminivorans,"('Ref.: #42996', 'growth', '33')",,,,,,,,,
https://bacdive.dsmz.de/strain/6120,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliorestis,Heliorestis convoluta,"('Ref.: #8317', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/6220,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hellea,Hellea balneolensis,"('Ref.: #7882', 'growth', '28')","('Ref.: #32393', 'growth', '15-37')","('Ref.: #32393', 'optimum', '30')",,,,,,,
https://bacdive.dsmz.de/strain/133491,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,Henriciella aquimarina,"('Ref.: #29185', 'growth', '10-42')","('Ref.: #29185', 'optimum', '25-37')",,,,,,,,
https://bacdive.dsmz.de/strain/140992,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,Henriciella barbarensis,"('Ref.: #43879', 'growth', '15-40')","('Ref.: #43879', 'optimum', '20-40')","('Ref.: #63364', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/6222,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,Henriciella litoralis,"('Ref.: #16102', 'growth', '25')","('Ref.: #29766', 'growth', '15-40')","('Ref.: #29766', 'optimum', '27.5')",,,,,,,
https://bacdive.dsmz.de/strain/6221,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,Henriciella marina,"('Ref.: #8199', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/140997,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,Henriciella pelagia,"('Ref.: #43883', 'growth', '15-40')","('Ref.: #43883', 'optimum', '37')",,,,,,,,
https://bacdive.dsmz.de/strain/11369,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum aquaticum,"('Ref.: #15436', 'growth', '28')","('Ref.: #29246', 'growth', '10-35')","('Ref.: #29246', 'optimum', '27.5')",,,,,,,
https://bacdive.dsmz.de/strain/11351,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum autotrophicum,"('Ref.: #377', 'growth', '28')","('Ref.: #33759', 'growth', '25')","('Ref.: #45831', 'growth', '25-30')",,,,,,,
https://bacdive.dsmz.de/strain/11352,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum autotrophicum,"('Ref.: #378', 'growth', '28')","('Ref.: #46961', 'growth', '30-37')",,,,,,,,
https://bacdive.dsmz.de/strain/11366,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum chlorophenolicum,"('Ref.: #7191', 'growth', '28')","('Ref.: #30000', 'optimum', '30')","('Ref.: #33241', 'growth', '30')","('Ref.: #59716', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/11358,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum huttiense,"('Ref.: #3877', 'growth', '28')","('Ref.: #34240', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/11368,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum huttiense subsp. putei,"('Ref.: #16017', 'growth', '22-37')","('Ref.: #58564', 'growth', '22-37')",,,,,,,,
https://bacdive.dsmz.de/strain/154181,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum huttiense,"('Ref.: #59630', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/154257,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum huttiense,"('Ref.: #59723', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/154258,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum huttiense,"('Ref.: #59724', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/11364,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum lusitanum,"('Ref.: #6795', 'growth', '28')","('Ref.: #33924', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/11367,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum rhizosphaerae,"('Ref.: #16019', 'growth', '25-30')","('Ref.: #31928', 'growth', '04-34')","('Ref.: #31928', 'optimum', '27.5')","('Ref.: #34977', 'growth', '25')",,,,,,
https://bacdive.dsmz.de/strain/11359,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp.,"('Ref.: #4684', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/11360,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp.,"('Ref.: #5479', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14300,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp.,"('Ref.: #558', 'growth', '26')",,,,,,,,,
https://bacdive.dsmz.de/strain/24267,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp.,"('Ref.: #20981', 'growth', '28-30')",,,,,,,,,
https://bacdive.dsmz.de/strain/152663,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp.,"('Ref.: #57635', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/152913,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp.,"('Ref.: #57939', 'growth', '35')",,,,,,,,,
https://bacdive.dsmz.de/strain/158006,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp.,"('Ref.: #64579', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/158775,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora soli,"('Ref.: #65529', 'growth', '15-30')","('Ref.: #65529', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/16507,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora cretacea,"('Ref.: #11470', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/16508,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora cretacea,"('Ref.: #11486', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/133559,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora daliensis,"('Ref.: #29521', 'growth', '20-40')",,,,,,,,,
https://bacdive.dsmz.de/strain/133792,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora mongoliensis,"('Ref.: #30517', 'growth', '25-30')","('Ref.: #30517', 'optimum', '27.5')",,,,,,,,
https://bacdive.dsmz.de/strain/16510,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora sakaeratensis,"('Ref.: #17977', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/133560,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Herbidospora,Herbidospora yilanensis,"('Ref.: #29521', 'growth', '20-40')",,,,,,,,,
https://bacdive.dsmz.de/strain/132633,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Herbihabitans,Herbihabitans rhizosphaerae,"('Ref.: #24422', 'growth', '28')","('Ref.: #24899', 'growth', '20-40')","('Ref.: #24899', 'optimum', '28')",,,,,,,
https://bacdive.dsmz.de/strain/131395,23-11-2020 (DD-MM-YYYY),Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Herbinix,Herbinix hemicellulosilytica,"('Ref.: #22622', 'growth', '55')",,,,,,,,,
https://bacdive.dsmz.de/strain/11305,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas,Herminiimonas aquatilis,"('Ref.: #7637', 'growth', '25')","('Ref.: #33265', 'growth', '25')","('Ref.: #53509', 'growth', '30')",,,,,,,
